IDTRANS,NSERIE,SERIE,NUMTIKET,NUMBARRA,NNUMBARRA,FECHA,JORNADA,CREDITO,NCREDITO,NUMCLIE,PUNTOVENTA,NPUNTOVENTA,NUMCUEN,NNUMCUEN,SERVICIO,NSERVICIO,ALMACEN,NALMACEN,CABIMPORTE,CABDESCUENTO,CABNETO,CAMARERO,NCAMARERO,MACROGRUPO,NMACROGRUPO,GRUPO,NGRUPO,FAMILIA,NFAMILIA,TIPOPRODUCTO,NTIPOPRODUCTO,PRODUCTO,NPRODUCTO,CANTIDAD,PRECIO,IVA,IMPORTE,IMPORTESINIVA,DESCUENTO,IMPORTEDESCUENTO,IMPORTESINIVADESCUENTO,ANULADA,FORMATO,NFORMATO,TIENDA,ESTABLECIMIENTO,CTACONTABLE,CECO,NIFCLIENTE,NOMBRECLIENTE,VENCIMIENTO,PROMOCION,COMENSALES,COSTE,OBSERVACIONES,Turno,Denominacion 2,Factura,Motivo
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Helados,,,,,2773,Batido chocolate,1.0,8.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Helados,,,,,2775,Batido Coco,1.0,8.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Asiaticos,,,,,1302,Nuestro asiatico,4.0,4.0,10.0,16.0,14.545455,0.0,16.0,14.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Asiaticos,,,,,1594,Nuestro asiatico DES.,2.0,4.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Resto cafes,,,,,1297,Café con leche,1.0,2.3,10.0,2.3,2.090909,0.0,2.3,2.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,POSTRES,,,,,2450,Milhojas de crema y chocolate,1.0,8.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Licores RTE,,,,,1706,Inv Licor 43 Original,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Licores RTE,,,,,1710,Inv Licor 43 Creme brule,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Licores RTE,,,,,1708,Inv Licor 43 Chocolate,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29805,6,Restaurante cuarentaytres,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,472.8,,429.818182,,,,,,Licores RTE,,,,,1707,Inv Licor 43 Horchata,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,REFRESCOS,,,,,1346,Agua sin 43,1.0,2.8,10.0,2.8,2.545455,0.0,2.8,2.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,ENTRANTES,,,,,2146,"Salmorejo, albaricoques y pesto de hierbas.",2.0,10.0,10.0,20.0,18.181818,0.0,20.0,18.181818,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,NUESTRO ATUN ROJO,,,,,2673,"Plato Tataki de Atun, Boniamole",1.0,22.0,10.0,22.0,20.0,0.0,22.0,20.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,PESCADOS,,,,,1740,Pescado a la Cartagenera,2.0,30.0,10.0,60.0,54.545455,0.0,60.0,54.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,PLATOS ESPECIALES,,,,,905,Aperitivo cuarentaytres,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,ARROCES,,,,,245,PAN ARTESANOS,2.0,2.0,10.0,4.0,3.636364,0.0,4.0,3.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,Nuestro Tinto,,,,,1208,RB g.reserva,1.0,30.5,10.0,30.5,27.727273,0.0,30.5,27.727273,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,Helados,,,,,2167,Afogatos 43 Creme brulee,2.0,7.0,10.0,14.0,12.727273,0.0,14.0,12.727273,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,Resto cafes,,,,,1292,Café expresso,2.0,2.2,10.0,4.4,4.0,0.0,4.4,4.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,Licores RTE,,,,,715,Shot Chupito afilador café,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29798,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,157.7,,143.363636,,,,,,Licores RTE,,,,,588,Shot Chupito villa massa,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,CERVEZA,,,,,1793,Caña Estrella Doble,2.0,3.6,10.0,7.2,6.545455,0.0,7.2,6.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,REFRESCOS,,,,,1346,Agua sin 43,1.0,2.8,10.0,2.8,2.545455,0.0,2.8,2.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,Tapas,,,,,1507,Marinera,2.0,2.8,10.0,5.6,5.090909,0.0,5.6,5.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,ENTRANTES,,,,,568,Boquerones fritos,1.0,17.0,10.0,17.0,15.454545,0.0,17.0,15.454545,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,ENTRANTES,,,,,2661,Plato Huevo 65º; Escalivada y bacalao,1.0,15.0,10.0,15.0,13.636364,0.0,15.0,13.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,NUESTRO ATUN ROJO,,,,,1941,"Carrillera de Atun encebollado, chiquillo y parmentier de bergamota.",1.0,19.0,10.0,19.0,17.272727,0.0,19.0,17.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,ENTRANTES,,,,,2682,Plato Caballa Soasada y ensalada Liquida,1.0,16.0,10.0,16.0,14.545455,0.0,16.0,14.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,ARROCES,,,,,245,PAN ARTESANOS,2.0,2.0,10.0,4.0,3.636364,0.0,4.0,3.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,PLATOS ESPECIALES,,,,,905,Aperitivo cuarentaytres,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29796,10,CAVA RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,94.6,,86.0,,,,,,POSTRES,,,,,1524,Postre Tarta 571-/9A,1.0,8.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,CERVEZA,,,,,1793,Caña Estrella Doble,2.0,3.6,10.0,7.2,6.545455,0.0,7.2,6.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,ENTRANTES,,,,,559,Croquetas de jamón,4.0,2.5,10.0,10.0,9.090909,0.0,10.0,9.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,ENTRANTES,,,,,2668,"Plato Oreja Crujiente, Salsa brava",1.0,10.0,10.0,10.0,9.090909,0.0,10.0,9.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,CARNES,,,,,2427,Plato Costillas de Cabrito,1.0,29.0,10.0,29.0,26.363636,0.0,29.0,26.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,CARNES,,,,,2434,Plato Solomillo cafe de Paris,1.0,29.0,10.0,29.0,26.363636,0.0,29.0,26.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,PLATOS ESPECIALES,,,,,905,Aperitivo cuarentaytres,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,ARROCES,,,,,245,PAN ARTESANOS,1.0,2.0,10.0,2.0,1.818182,0.0,2.0,1.818182,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,CERVEZA,,,,,1793,Caña Estrella Doble,1.0,3.6,10.0,3.6,3.272727,0.0,3.6,3.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,CERVEZA,,,,,1793,Caña Estrella Doble,1.0,3.6,10.0,3.6,3.272727,0.0,3.6,3.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,Nuestro Blanco,,,,,1171,Copa V Mar de frades ,1.0,5.5,10.0,5.5,5.0,0.0,5.5,5.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,Helados,,,,,2166,Afogatos 43 Villamassa limoncello,1.0,7.0,10.0,7.0,6.363636,0.0,7.0,6.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,Helados,,,,,2159,helado 2 bolas Helado Limon,1.0,7.0,10.0,7.0,6.363636,0.0,7.0,6.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29801,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,117.9,,107.181818,,,,,,Asiaticos,,,,,1302,Nuestro asiatico,1.0,4.0,10.0,4.0,3.636364,0.0,4.0,3.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,CERVEZA,,,,,1273,Estrella 1/3,4.0,2.9,10.0,11.6,10.545455,0.0,11.6,10.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,0.665984,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,CERVEZA,,,,,1793,Caña Estrella Doble,3.0,3.6,10.0,10.8,9.818182,0.0,10.8,9.818182,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,REFRESCOS,,,,,1272,Coca-cola zero zero ,1.0,2.9,10.0,2.9,2.636364,0.0,2.9,2.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,REFRESCOS,,,,,1346,Agua sin 43,1.0,2.8,10.0,2.8,2.545455,0.0,2.8,2.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,ENTRANTES,,,,,549,Tabla de salazones,1.0,25.0,10.0,25.0,22.727273,0.0,25.0,22.727273,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,ENTRANTES,,,,,559,Croquetas de jamón,5.0,2.5,10.0,12.5,11.363636,0.0,12.5,11.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,ENTRANTES,,,,,2668,"Plato Oreja Crujiente, Salsa brava",1.0,10.0,10.0,10.0,9.090909,0.0,10.0,9.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,CARNES,,,,,2434,Plato Solomillo cafe de Paris,1.0,29.0,10.0,29.0,26.363636,0.0,29.0,26.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,CARNES,,,,,859,Lomo vaca brasa,1.0,40.0,10.0,40.0,36.363636,0.0,40.0,36.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,PLATOS ESPECIALES,,,,,905,Aperitivo cuarentaytres,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,ARROCES,,,,,245,PAN ARTESANOS,5.0,2.0,10.0,10.0,9.090909,0.0,10.0,9.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,REFRESCOS,,,,,1272,Coca-cola zero zero ,1.0,2.9,10.0,2.9,2.636364,0.0,2.9,2.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,POSTRES,,,,,1524,Postre Tarta 571-/9A,1.0,8.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,Asiaticos,,,,,1532,Asiatico Nutella,1.0,4.0,10.0,4.0,3.636364,0.0,4.0,3.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,POSTRES,,,,,1266,Chocolate,1.0,8.5,10.0,8.5,7.727273,0.0,8.5,7.727273,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,Asiaticos,,,,,1302,Nuestro asiatico,2.0,4.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,Asiaticos,,,,,1305,Asiatico creme brule ,1.0,4.0,10.0,4.0,3.636364,0.0,4.0,3.636364,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,Resto cafes,,,,,1292,Café expresso,1.0,2.2,10.0,2.2,2.0,0.0,2.2,2.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29808,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,195.0,,177.272727,,,,,,REFRESCOS,,,,,1346,Agua sin 43,1.0,2.8,10.0,2.8,2.545455,0.0,2.8,2.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,CERVEZA,,,,,1793,Caña Estrella Doble,1.0,3.6,10.0,3.6,3.272727,0.0,3.6,3.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,REFRESCOS,,,,,1346,Agua sin 43,2.0,2.8,10.0,5.6,5.090909,0.0,5.6,5.090909,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,REFRESCOS,,,,,1346,Agua sin 43,1.0,2.8,10.0,2.8,2.545455,0.0,2.8,2.545455,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,ENTRANTES,,,,,568,Boquerones fritos,1.0,17.0,10.0,17.0,15.454545,0.0,17.0,15.454545,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,ENTRANTES,,,,,2649,Plato Ensalada de Calabacín,1.0,12.0,10.0,12.0,10.909091,0.0,12.0,10.909091,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,ENTRANTES,,,,,811,Verduras ent. brasa,1.0,14.0,10.0,14.0,12.727273,0.0,14.0,12.727273,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,NUESTRO ATUN ROJO,,,,,2673,"Plato Tataki de Atun, Boniamole",1.0,22.0,10.0,22.0,20.0,0.0,22.0,20.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,NUESTRO ATUN ROJO,,,,,592,Dados de atun rojo,1.0,25.0,10.0,25.0,22.727273,0.0,25.0,22.727273,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,CARNES,,,,,2434,Plato Solomillo cafe de Paris,1.0,29.0,10.0,29.0,26.363636,0.0,29.0,26.363636,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,PLATOS ESPECIALES,,,,,905,Aperitivo cuarentaytres,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,ARROCES,,,,,245,PAN ARTESANOS,4.0,2.0,10.0,8.0,7.272727,0.0,8.0,7.272727,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
,,1,29807,11,MIRADOR RESTAURANTE 43,15/8/2025 00:00,15/8/2025,,,1,,,,,6,RESTAURANTE,,,171.3,,155.727273,,,,,,Nuestro Tinto,,,,,1131,Copa V CDA roble,1.0,3.5,10.0,3.5,3.181818,0.0,3.5,3.181818,,,,2,Restaurante Cuarentaytrés,,,1234,cliente contado,,,,,,,,,
